BTB 02411,1-[4-nitro-5-piperidino-2-(trifluoromethyl)phenyl]piperidine,,,,,,,,,,,1-[4-nitro-5-piperidino-2-(trifluoromethyl)phenyl]piperidine
BTB 02461,"N`1-{3-[3-(4-chlorophenyl)-1,2,4-oxadiazol-5-yl]propanoyl}-2,4,5-trichlorobenzene-1-sulfonohydrazide",,,,,,,,,,,"N`1-{3-[3-(4-chlorophenyl)-1,2,4-oxadiazol-5-yl]propanoyl}-2,4,5-trichlorobenzene-1-sulfonohydrazide"
BTB 02498,"4-(6-methyl-2-pyridyl)-4-azatricyclo[5.2.1.0~2,6~]dec-8-ene-3,5-dione",,,,,,,,,,,"4-(6-methyl-2-pyridyl)-4-azatricyclo[5.2.1.0~2,6~]dec-8-ene-3,5-dione"
BTB 02544,2-{2-[1-(4-fluorophenyl)ethylidene]hydrazono}imidazolidine,,,,,,,,,,,2-{2-[1-(4-fluorophenyl)ethylidene]hydrazono}imidazolidine
BTB 02581,2-({4-[(dipropylamino)sulfonyl]benzoyl}amino)acetic acid,,,,,,,,,,,2-({4-[(dipropylamino)sulfonyl]benzoyl}amino)acetic acid
BTB 02635,"5-(2-tetrahydro-1H-pyrrol-1-ylethyl)-1,3,5-triazinane-2-thione",,,,,,,,,,,"5-(2-tetrahydro-1H-pyrrol-1-ylethyl)-1,3,5-triazinane-2-thione"
BTB 02660,diethyl 2-[(2-morpholinoanilino)methylidene]malonate,,,,,,,,,,,diethyl 2-[(2-morpholinoanilino)methylidene]malonate
BTB 02678,"N1-(8-quinolyl)-2,4,5-trichlorobenzene-1-sulfonamide",,,,,,,,,,,"N1-(8-quinolyl)-2,4,5-trichlorobenzene-1-sulfonamide"
BTB 02708,"N1-[3,5-di(trifluoromethyl)phenyl]-2-chloro-6-fluorobenzamide",,,,,,,,,,,"N1-[3,5-di(trifluoromethyl)phenyl]-2-chloro-6-fluorobenzamide"
BTB 02719,N1-{2-[(4-fluoroanilino)carbonyl]-4-methylphenyl}-2-chloro-6-fluorobenzamide,,,,,,,,,,,N1-{2-[(4-fluoroanilino)carbonyl]-4-methylphenyl}-2-chloro-6-fluorobenzamide
BTB 02761,diethyl 2-[(3-cyanoanilino)methylidene]malonate,,,,,,,,,,,diethyl 2-[(3-cyanoanilino)methylidene]malonate
BTB 02768,"4-[4-(dimethylamino)-3-nitrophenyl]-1,2-dihydrophthalazin-1-one",,,,,,,,,,,"4-[4-(dimethylamino)-3-nitrophenyl]-1,2-dihydrophthalazin-1-one"
BTB 02800,"N-[2-(4-chloro-3,5-dimethylphenoxy)-5-(trifluoromethyl)phenyl]methanesulfonamide",,,,,,,,,,,"N-[2-(4-chloro-3,5-dimethylphenoxy)-5-(trifluoromethyl)phenyl]methanesulfonamide"
BTB 02837,"N1-(2,5-dichlorophenyl)-2-methyl-2-[2-nitro-4-(trifluoromethyl)phenyl]hydrazine-1-carbothioamide",,,,,,,,,,,"N1-(2,5-dichlorophenyl)-2-methyl-2-[2-nitro-4-(trifluoromethyl)phenyl]hydrazine-1-carbothioamide"
BTB 02848,N`1-methyl-N`1-[2-nitro-4-(trifluoromethyl)phenyl]ethanohydrazide,,,,,,,,,,,N`1-methyl-N`1-[2-nitro-4-(trifluoromethyl)phenyl]ethanohydrazide
BTB 02874,4-chloro-2-nitro-1-(phenylsulfonyl)benzene,,,,,,,,,,,4-chloro-2-nitro-1-(phenylsulfonyl)benzene
BTB 02880,"5-{[(1-benzyl-4,5-dihydro-1H-imidazol-2-yl)thio]methyl}-3-(3-nitrophenyl)-1,2,4-oxadiazole hydrochloride",,,,,,,,,,,"5-{[(1-benzyl-4,5-dihydro-1H-imidazol-2-yl)thio]methyl}-3-(3-nitrophenyl)-1,2,4-oxadiazole hydrochloride"
BTB 02908,"O1-(2,6-difluorobenzoyl)-3-(1H-pyrrol-1-yl)benzene-1-carbohydroximamide",,,,,,,,,,,"O1-(2,6-difluorobenzoyl)-3-(1H-pyrrol-1-yl)benzene-1-carbohydroximamide"
BTB 02925,N1-(4-fluorophenyl)-4-(2-amino-6-chlorophenoxy)benzene-1-sulfonamide,,,,,,,,,,,N1-(4-fluorophenyl)-4-(2-amino-6-chlorophenoxy)benzene-1-sulfonamide
BTB 02933,ethyl2-amino-6-bromo-4-(1-cyano-2-ethoxy-2-oxoethyl)-4H-chromene-3-carboxylate,,,,,,,,,,,ethyl2-amino-6-bromo-4-(1-cyano-2-ethoxy-2-oxoethyl)-4H-chromene-3-carboxylate
BTB 02990,N1-[(5-nitro-2-thienyl)methylidene]-2-[(4-chlorophenyl)thio]ethan-1-amine,,,,,,,,,,,N1-[(5-nitro-2-thienyl)methylidene]-2-[(4-chlorophenyl)thio]ethan-1-amine
BTB 03006,2-(4-chloro-3-methylphenyl)-2-oxoethyl thiocyanate,,,,,,,,,,,2-(4-chloro-3-methylphenyl)-2-oxoethyl thiocyanate
BTB 03010,"3-(4-chloro-3-methylphenyl)-5,6-dihydroimidazo[2,1-b][1,3]thiazolehydrobromide",,,,,,,,,,,"3-(4-chloro-3-methylphenyl)-5,6-dihydroimidazo[2,1-b][1,3]thiazolehydrobromide"
BTB 03055,4-methylphenyl 2-phenoxypyridine-3-carbothioate,,,,,,,,,,,4-methylphenyl 2-phenoxypyridine-3-carbothioate
BTB 03059,2-phenoxypyridine-3-carbohydrazide,,,,,,,,,,,2-phenoxypyridine-3-carbohydrazide
BTB 03107,"1-bromo-3,5-dichlorobenzene",,,,,,,,,,,"1-bromo-3,5-dichlorobenzene"
BTB 03148,2-(3-chloroanilino)-1-(4-chlorophenyl)ethan-1-one,,,,,,,,,,,2-(3-chloroanilino)-1-(4-chlorophenyl)ethan-1-one
BTB 03156,"2-[(4-chlorophenyl)sulfonyl]-1-methyl-3,5-dinitrobenzene",,,,,,,,,,,"2-[(4-chlorophenyl)sulfonyl]-1-methyl-3,5-dinitrobenzene"
BTB 03234,3-acetyl-2H-chromen-2-one,,,,,,,,,,,3-acetyl-2H-chromen-2-one
BTB 03252,"N5-(2-piperidinophenyl)-1-methyl-3-oxo-1,3-dihydrobenzo[c]isothiazole-5-sulfonamide",,,,,,,,,,,"N5-(2-piperidinophenyl)-1-methyl-3-oxo-1,3-dihydrobenzo[c]isothiazole-5-sulfonamide"
BTB 03261,"4-(tert-butyl)phenyl1-methyl-3-oxo-1,3-dihydrobenzo[c]isothiazole-5-sulfonate",,,,,,,,,,,"4-(tert-butyl)phenyl1-methyl-3-oxo-1,3-dihydrobenzo[c]isothiazole-5-sulfonate"
BTB 03305,1-(4-biphenyl)-3-piperidin-1-ylpropan-1-one hydrochloride,,,,,,,,,,,1-(4-biphenyl)-3-piperidin-1-ylpropan-1-one hydrochloride
BTB 03320,"1-[1,1`-biphenyl]-4-ylpropan-1-one",,,,,,,,,,,"1-[1,1`-biphenyl]-4-ylpropan-1-one"
BTB 03415,"N1-(6-nitro-2-oxo-2H-chromen-3-yl)-2,6-difluorobenzamide",,,,,,,,,,,"N1-(6-nitro-2-oxo-2H-chromen-3-yl)-2,6-difluorobenzamide"
BTB 03433,"N1-[2-(4-pyridyl)ethyl]-3,4-dichlorobenzamide",,,,,,,,,,,"N1-[2-(4-pyridyl)ethyl]-3,4-dichlorobenzamide"
BTB 03438,"N1-[2-(4-pyridyl)ethyl]-3,5-di(trifluoromethyl)benzene-1-sulfonamide",,,,,,,,,,,"N1-[2-(4-pyridyl)ethyl]-3,5-di(trifluoromethyl)benzene-1-sulfonamide"
BTB 03489,ethyl 4-(4-chlorophenyl)-4-cyano-4-morpholinobutanoate,,,,,,,,,,,ethyl 4-(4-chlorophenyl)-4-cyano-4-morpholinobutanoate
BTB 03563,"N1-(3,5-dichlorophenyl)-4-amino-3,5-dichlorobenzamide",,,,,,,,,,,"N1-(3,5-dichlorophenyl)-4-amino-3,5-dichlorobenzamide"
BTB 03574,"N1-(2,4-difluorophenyl)-3,5-dichloro-4-(1H-pyrrol-1-yl)benzamide",,,,,,,,,,,"N1-(2,4-difluorophenyl)-3,5-dichloro-4-(1H-pyrrol-1-yl)benzamide"
BTB 03586,"N1-(4-chlorophenyl)-2-[(5-methyl-2-phenyl-2H-1,2,3-triazol-4-yl)carbonyl]hydrazine-1-carbothioamide",,,,,,,,,,,"N1-(4-chlorophenyl)-2-[(5-methyl-2-phenyl-2H-1,2,3-triazol-4-yl)carbonyl]hydrazine-1-carbothioamide"
BTB 03608,N1-(5-chloro-2-hydroxyphenyl)-2-{[(4-chlorophenyl)thio]methyl}benzamide,,,,,,,,,,,N1-(5-chloro-2-hydroxyphenyl)-2-{[(4-chlorophenyl)thio]methyl}benzamide
BTB 03653,"N4-(1,3,4-thiadiazol-2-yl)isonicotinamide",,,,,,,,,,,"N4-(1,3,4-thiadiazol-2-yl)isonicotinamide"
BTB 03699,"6-chloro-5-fluoro-1H-1,2,3-benzotriazole",,,,,,,,,,,"6-chloro-5-fluoro-1H-1,2,3-benzotriazole"
BTB 03767,"N1-(3,5-dichlorophenyl)-2-{[3-(trifluoromethyl)benzyl]thio}acetamide",,,,,,,,,,,"N1-(3,5-dichlorophenyl)-2-{[3-(trifluoromethyl)benzyl]thio}acetamide"
BTB 03791,"N`1-(3,5-dichloro-2-hydroxybenzylidene)-4-(tert-butyl)benzene-1-carbohydrazide",,,,,,,,,,,"N`1-(3,5-dichloro-2-hydroxybenzylidene)-4-(tert-butyl)benzene-1-carbohydrazide"
BTB 03853,2-piperidinobenzamide,,,,,,,,,,,2-piperidinobenzamide
BTB 03920,"2-chloro-1,3-di(2,6-dichlorophenoxy)-4-nitrobenzene",,,,,,,,,,,"2-chloro-1,3-di(2,6-dichlorophenoxy)-4-nitrobenzene"
BTB 03925,2-[(3-bromo-2-hydroxy-5-methylphenyl)methylene]-N-(tert-butyl)hydrazine-1-carbothioamide,,,,,,,,,,,2-[(3-bromo-2-hydroxy-5-methylphenyl)methylene]-N-(tert-butyl)hydrazine-1-carbothioamide
BTB 03984,"3,5-dichloro-4-(2-chloro-4-nitrophenoxy)benzene-1-sulfonamide",,,,,,,,,,,"3,5-dichloro-4-(2-chloro-4-nitrophenoxy)benzene-1-sulfonamide"
BTB 04022,"4-[(2,6-dimethylmorpholino)methyl]-2,6-dimethylphenol hydrochloride",,,,,,,,,,,"4-[(2,6-dimethylmorpholino)methyl]-2,6-dimethylphenol hydrochloride"
BTB 04071,2-{[(6-amino-2-pyridyl)amino]methylidene}malononitrile,,,,,,,,,,,2-{[(6-amino-2-pyridyl)amino]methylidene}malononitrile
BTB 04115,4-fluorophenyl thiophene-2-carboxylate,,,,,,,,,,,4-fluorophenyl thiophene-2-carboxylate
BTB 04176,"N1-(3-chloro-4-fluorophenyl)-2-[(3,4-dichlorobenzyl)thio]acetamide",,,,,,,,,,,"N1-(3-chloro-4-fluorophenyl)-2-[(3,4-dichlorobenzyl)thio]acetamide"
BTB 04181,N1-(3-chloro-4-fluorophenyl)-2-[(2-chloro-6-fluorobenzyl)thio]acetamide,,,,,,,,,,,N1-(3-chloro-4-fluorophenyl)-2-[(2-chloro-6-fluorobenzyl)thio]acetamide
BTB 04194,"2,4-dichlorobenzyl N-(2-chloro-6-fluorobenzoyl)carbamate",,,,,,,,,,,"2,4-dichlorobenzyl N-(2-chloro-6-fluorobenzoyl)carbamate"
BTB 04212,"N1-(4-fluorophenyl)-2,2-dimethylpropanamide",,,,,,,,,,,"N1-(4-fluorophenyl)-2,2-dimethylpropanamide"
BTB 04231,2-chloro-4-fluorophenyl N-[3-(trifluoromethyl)phenyl]carbamate,,,,,,,,,,,2-chloro-4-fluorophenyl N-[3-(trifluoromethyl)phenyl]carbamate
BTB 04275,2-[1-(3-chloro-5-fluoro-2-hydroxyphenyl)ethylidene]-N-neopentylhydrazine-1-carbothioamide,,,,,,,,,,,2-[1-(3-chloro-5-fluoro-2-hydroxyphenyl)ethylidene]-N-neopentylhydrazine-1-carbothioamide
BTB 04281,"3-{[(5-cyclopropyl-1,4,5,6-tetrahydro-1,3,5-triazin-2-yl)thio]methyl}benzonitrile hydrobromide",,,,,,,,,,,"3-{[(5-cyclopropyl-1,4,5,6-tetrahydro-1,3,5-triazin-2-yl)thio]methyl}benzonitrile hydrobromide"
BTB 04346,"2-[(2,5-dimethoxyphenyl)sulfonyl]-6,7-dimethoxy-1-methyl-1,2,3,4-tetrahydroisoquinoline",,,,,,,,,,,"2-[(2,5-dimethoxyphenyl)sulfonyl]-6,7-dimethoxy-1-methyl-1,2,3,4-tetrahydroisoquinoline"
BTB 04417,N-(2-fluorobenzoyl)-N`-[2-(2-methoxyphenoxy)-5-(trifluoromethyl)phenyl]urea,,,,,,,,,,,N-(2-fluorobenzoyl)-N`-[2-(2-methoxyphenoxy)-5-(trifluoromethyl)phenyl]urea
BTB 04424,"3-{[2,6-dinitro-4-(trifluoromethyl)phenyl]thio}imidazo[1,5-a]pyridine",,,,,,,,,,,"3-{[2,6-dinitro-4-(trifluoromethyl)phenyl]thio}imidazo[1,5-a]pyridine"
BTB 04426,"3-[(2-methyl-4,6-dinitrophenyl)thio]imidazo[1,5-a]pyridine",,,,,,,,,,,"3-[(2-methyl-4,6-dinitrophenyl)thio]imidazo[1,5-a]pyridine"
BTB 04463,2-bromo-4-chloro-6-{[(3-eth-1-ynylphenyl)imino]methyl}phenol,,,,,,,,,,,2-bromo-4-chloro-6-{[(3-eth-1-ynylphenyl)imino]methyl}phenol
BTB 04487,"5-chloro-4-[2,6-dinitro-4-(trifluoromethyl)phenoxy]-2,8-dimethylquinoline",,,,,,,,,,,"5-chloro-4-[2,6-dinitro-4-(trifluoromethyl)phenoxy]-2,8-dimethylquinoline"
BTB 04536,"N1-(2-chloro-6-fluorobenzoyl)-6-methoxy-1,2,3,4-tetrahydroquinoline-1-carboxamide",,,,,,,,,,,"N1-(2-chloro-6-fluorobenzoyl)-6-methoxy-1,2,3,4-tetrahydroquinoline-1-carboxamide"
BTB 04603,2-(2-phenylhydrazono)propanal oxime,,,,,,,,,,,2-(2-phenylhydrazono)propanal oxime
BTB 04647,"1-(2,6-dibromo-4-propylphenyl)-1H-pyrrole",,,,,,,,,,,"1-(2,6-dibromo-4-propylphenyl)-1H-pyrrole"
BTB 04665,"N1-imino(3-pyridyl)methyl-3,5-dichloro-4-(2-chloro-4-nitrophenoxy)benzene-1-sulfonamide",,,,,,,,,,,"N1-imino(3-pyridyl)methyl-3,5-dichloro-4-(2-chloro-4-nitrophenoxy)benzene-1-sulfonamide"
BTB 04688,"N1-(2-fluorobenzoyl)-2-(2,4,6-trichlorophenyl)hydrazine-1-carboxamide",,,,,,,,,,,"N1-(2-fluorobenzoyl)-2-(2,4,6-trichlorophenyl)hydrazine-1-carboxamide"
BTB 04719,"N,N`-di(4-chlorophenyl)thiourea",,,,,,,,,,,"N,N`-di(4-chlorophenyl)thiourea"
BTB 04722,"N-(2,5-dichlorophenyl)-N`-[3-(1H-imidazol-1-yl)propyl]thiourea",,,,,,,,,,,"N-(2,5-dichlorophenyl)-N`-[3-(1H-imidazol-1-yl)propyl]thiourea"
BTB 04785,N-[(dimethylamino)methylidene]-N`-[3-(methylthio)phenyl]thiourea,,,,,,,,,,,N-[(dimethylamino)methylidene]-N`-[3-(methylthio)phenyl]thiourea
BTB 04832,"N4-(4,5-dimethyl-2-nitrophenyl)-3-(2,6-dichlorophenyl)-5-methylisoxazole-4-carboxamide",,,,,,,,,,,"N4-(4,5-dimethyl-2-nitrophenyl)-3-(2,6-dichlorophenyl)-5-methylisoxazole-4-carboxamide"
BTB 04862,"N1-[2-(2,4-dichlorophenoxy)phenyl]-3,4-dimethoxybenzene-1-sulfonamide",,,,,,,,,,,"N1-[2-(2,4-dichlorophenoxy)phenyl]-3,4-dimethoxybenzene-1-sulfonamide"
BTB 04891,N1-(4-chlorophenethyl)-2-aminobenzamide,,,,,,,,,,,N1-(4-chlorophenethyl)-2-aminobenzamide
BTB 04902,"N2-[3-(methylthio)phenyl]-4-(tert-butyl)-1,3-thiazol-2-amine",,,,,,,,,,,"N2-[3-(methylthio)phenyl]-4-(tert-butyl)-1,3-thiazol-2-amine"
BTB 04938,"4-fluoro-2-[2-(2,4,6-trichlorophenyl)ethanhydrazonoyl]phenyl2-fluorobenzoate",,,,,,,,,,,"4-fluoro-2-[2-(2,4,6-trichlorophenyl)ethanhydrazonoyl]phenyl2-fluorobenzoate"
BTB 04953,3-({[5-(trifluoromethyl)-1H-benzo[d]imidazol-2-yl]thio}methyl)benzonitrile hydrobromide,,,,,,,,,,,3-({[5-(trifluoromethyl)-1H-benzo[d]imidazol-2-yl]thio}methyl)benzonitrile hydrobromide
BTB 04959,2-[(4-bromobenzyl)thio]-5-(trifluoromethyl)-1H-benzo[d]imidazolehydrobromide,,,,,,,,,,,2-[(4-bromobenzyl)thio]-5-(trifluoromethyl)-1H-benzo[d]imidazolehydrobromide
BTB 04965,"2-{[(6-chloro-4H-1,3-benzodioxin-8-yl)methyl]thio}-5-(trifluoromethyl)-1H-benzo[d]imidazole hydrochloride",,,,,,,,,,,"2-{[(6-chloro-4H-1,3-benzodioxin-8-yl)methyl]thio}-5-(trifluoromethyl)-1H-benzo[d]imidazole hydrochloride"
BTB 04978,"3-(4-chlorophenyl)-7-(trifluoromethyl)-2,3-dihydrobenzo[4,5]imidazo[2,1-b][1,3]thiazol-3-ol hydrobromide",,,,,,,,,,,"3-(4-chlorophenyl)-7-(trifluoromethyl)-2,3-dihydrobenzo[4,5]imidazo[2,1-b][1,3]thiazol-3-ol hydrobromide"
BTB 04980,"3-(3,4-dichlorophenyl)-7-(trifluoromethyl)-2,3-dihydrobenzo[4,5]imidazo[2,1-b][1,3]thiazol-3-ol hydrobromide",,,,,,,,,,,"3-(3,4-dichlorophenyl)-7-(trifluoromethyl)-2,3-dihydrobenzo[4,5]imidazo[2,1-b][1,3]thiazol-3-ol hydrobromide"
BTB 05015,4-(4-chloro-2-methylphenoxy)-2-methylquinoline,,,,,,,,,,,4-(4-chloro-2-methylphenoxy)-2-methylquinoline
BTB 05019,7-chloro-4-(4-fluorophenoxy)quinoline,,,,,,,,,,,7-chloro-4-(4-fluorophenoxy)quinoline
BTB 05020,7-chloro-4-(4-chlorophenoxy)quinoline,,,,,,,,,,,7-chloro-4-(4-chlorophenoxy)quinoline
BTB 05047,"4-oxo-2-phenyl-3,4-dihydroquinazolin-3-yl5-methyl-3-phenylisoxazole-4-carboxylate",,,,,,,,,,,"4-oxo-2-phenyl-3,4-dihydroquinazolin-3-yl5-methyl-3-phenylisoxazole-4-carboxylate"
BTB 05066,"2,6-diisopropylphenyl N-(2,6-dichlorobenzoyl)carbamate",,,,,,,,,,,"2,6-diisopropylphenyl N-(2,6-dichlorobenzoyl)carbamate"
BTB 05098,N1-[2-chloro-5-(trifluoromethyl)phenyl]hydrazine-1-carbothioamide,,,,,,,,,,,N1-[2-chloro-5-(trifluoromethyl)phenyl]hydrazine-1-carbothioamide
BTB 05122,N1-[3-(trifluoromethyl)phenyl]-2-cycloheptylidenhydrazine-1-carbothioamide,,,,,,,,,,,N1-[3-(trifluoromethyl)phenyl]-2-cycloheptylidenhydrazine-1-carbothioamide
BTB 05123,N1-[2-chloro-5-(trifluoromethyl)phenyl]-2-cycloheptylidenhydrazine-1-carbothioamide,,,,,,,,,,,N1-[2-chloro-5-(trifluoromethyl)phenyl]-2-cycloheptylidenhydrazine-1-carbothioamide
BTB 05131,"N1-(2,4-difluorophenyl)-2-cyano-3-(2,6-dichlorophenyl)acrylamide",,,,,,,,,,,"N1-(2,4-difluorophenyl)-2-cyano-3-(2,6-dichlorophenyl)acrylamide"
BTB 05144,"1-(3,4-dichlorophenyl)ethan-1-one1-[4-(tert-butyl)-1,3-thiazol-2-yl]hydrazone hydrobromide",,,,,,,,,,,"1-(3,4-dichlorophenyl)ethan-1-one1-[4-(tert-butyl)-1,3-thiazol-2-yl]hydrazone hydrobromide"
BTB 05159,4-[(4-cyanophenoxy)methoxy]benzonitrile,,,,,,,,,,,4-[(4-cyanophenoxy)methoxy]benzonitrile
BTB 05165,1-chloro-4-[(4-chloro-3-methylphenoxy)methoxy]-2-methylbenzene,,,,,,,,,,,1-chloro-4-[(4-chloro-3-methylphenoxy)methoxy]-2-methylbenzene
BTB 05178,"4-chlorobenzaldehyde 1-[4-(tert-butyl)-1,3-thiazol-2-yl]hydrazonehydrobromide",,,,,,,,,,,"4-chlorobenzaldehyde 1-[4-(tert-butyl)-1,3-thiazol-2-yl]hydrazonehydrobromide"
BTB 05191,"ethyl2-cyano-3-{[2-(2,6-dichlorobenzylidene)(methylthio)carbohydrazonoyl]amino}acrylate",,,,,,,,,,,"ethyl2-cyano-3-{[2-(2,6-dichlorobenzylidene)(methylthio)carbohydrazonoyl]amino}acrylate"
BTB 05197,methyl N-(2-chloro-6-fluorobenzylidene)aminomethanehydrazonothioate,,,,,,,,,,,methyl N-(2-chloro-6-fluorobenzylidene)aminomethanehydrazonothioate
BTB 05231,4-(4-methoxyphenoxy)-2-methylquinoline,,,,,,,,,,,4-(4-methoxyphenoxy)-2-methylquinoline
BTB 05265,1-(4-methoxyphenoxy)-2-nitro-4-(trifluoromethyl)benzene,,,,,,,,,,,1-(4-methoxyphenoxy)-2-nitro-4-(trifluoromethyl)benzene
BTB 05284,"2-[4-(dimethylamino)phenyl]-5-(methylthio)[1,2,4]triazolo[1,5-c]pyrimidine-8-carbonitrile",,,,,,,,,,,"2-[4-(dimethylamino)phenyl]-5-(methylthio)[1,2,4]triazolo[1,5-c]pyrimidine-8-carbonitrile"
BTB 05299,"2-[4-(methylthio)phenoxy]-1,3-dinitro-5-(trifluoromethyl)benzene",,,,,,,,,,,"2-[4-(methylthio)phenoxy]-1,3-dinitro-5-(trifluoromethyl)benzene"
BTB 05304,"2-(2-methoxyphenoxy)-1,3-dinitro-5-(trifluoromethyl)benzene",,,,,,,,,,,"2-(2-methoxyphenoxy)-1,3-dinitro-5-(trifluoromethyl)benzene"
BTB 05318,"N1-(5-oxo-5H-chromeno[2,3-b]pyridin-7-yl)-4-chlorobenzene-1-sulfonamide",,,,,,,,,,,"N1-(5-oxo-5H-chromeno[2,3-b]pyridin-7-yl)-4-chlorobenzene-1-sulfonamide"
BTB 05335,N1-[2-chloro-5-(trifluoromethyl)phenyl]-3-amino-3-{[(2-thienylcarbonyl)oxy]imino}propanamide,,,,,,,,,,,N1-[2-chloro-5-(trifluoromethyl)phenyl]-3-amino-3-{[(2-thienylcarbonyl)oxy]imino}propanamide
BTB 05336,"6,9-dimethoxy-11H-indeno[1,2-b]quinoxalin-11-one",,,,,,,,,,,"6,9-dimethoxy-11H-indeno[1,2-b]quinoxalin-11-one"
BTB 05340,"7-methyl-11H-indeno[1,2-b]quinoxalin-11-one",,,,,,,,,,,"7-methyl-11H-indeno[1,2-b]quinoxalin-11-one"
BTB 05356,"2-nitro-4-(trifluoromethyl)phenyl 2,6-difluorobenzoate",,,,,,,,,,,"2-nitro-4-(trifluoromethyl)phenyl 2,6-difluorobenzoate"
BTB 05411,"2-(2-chloro-4-fluorophenoxy)-1,3-dinitro-5-(trifluoromethyl)benzene",,,,,,,,,,,"2-(2-chloro-4-fluorophenoxy)-1,3-dinitro-5-(trifluoromethyl)benzene"
BTB 05413,"2-(2,4-difluorophenoxy)-1,3-dinitro-5-(trifluoromethyl)benzene",,,,,,,,,,,"2-(2,4-difluorophenoxy)-1,3-dinitro-5-(trifluoromethyl)benzene"
BTB 05417,"2-(3,4-dichlorophenoxy)-1,3-dinitro-5-(trifluoromethyl)benzene",,,,,,,,,,,"2-(3,4-dichlorophenoxy)-1,3-dinitro-5-(trifluoromethyl)benzene"
BTB 05419,2-nitro-4-(trifluoromethyl)phenyl 2-methylbenzoate,,,,,,,,,,,2-nitro-4-(trifluoromethyl)phenyl 2-methylbenzoate
BTB 05434,"2-[4-(tert-butyl)phenoxy]-1,3-dinitro-5-(trifluoromethyl)benzene",,,,,,,,,,,"2-[4-(tert-butyl)phenoxy]-1,3-dinitro-5-(trifluoromethyl)benzene"
BTB 05472,1-[2-nitro-4-(trifluoromethyl)anilino]propan-2-ol,,,,,,,,,,,1-[2-nitro-4-(trifluoromethyl)anilino]propan-2-ol
BTB 05486,"6-methyl-2-(5-nitro-2-furyl)-4H-3,1-benzoxazin-4-one",,,,,,,,,,,"6-methyl-2-(5-nitro-2-furyl)-4H-3,1-benzoxazin-4-one"
BTB 05488,2-[2-nitro-4-(trifluoromethyl)anilino]ethyl 5-nitro-2-furoate,,,,,,,,,,,2-[2-nitro-4-(trifluoromethyl)anilino]ethyl 5-nitro-2-furoate
BTB 05499,2-[(5-nitro-2-pyridyl)amino]ethyl 5-nitro-2-furoate,,,,,,,,,,,2-[(5-nitro-2-pyridyl)amino]ethyl 5-nitro-2-furoate
BTB 05562,"N1-phenyl-2-hydroxyimino-3-[2-(2,4,6-trichlorophenyl)hydrazono]butanamide",,,,,,,,,,,"N1-phenyl-2-hydroxyimino-3-[2-(2,4,6-trichlorophenyl)hydrazono]butanamide"
BTB 05574,"2-(4-bromo-2-thienyl)-1-methyl-1,2,3,4-tetrahydroquinazolin-4-one",,,,,,,,,,,"2-(4-bromo-2-thienyl)-1-methyl-1,2,3,4-tetrahydroquinazolin-4-one"
BTB 05608,"2-(4-bromo-2-thienyl)-6-chloro-1,4-dihydroquinazolin-4-one",,,,,,,,,,,"2-(4-bromo-2-thienyl)-6-chloro-1,4-dihydroquinazolin-4-one"
BTB 05661,2-nitro-4-(trifluoromethyl)phenyl 3-chlorobenzoate,,,,,,,,,,,2-nitro-4-(trifluoromethyl)phenyl 3-chlorobenzoate
BTB 05674,"methyl2-{[(2,5-dimethoxyphenyl)sulfonyl]amino}-3,4,5-trimethoxybenzoate",,,,,,,,,,,"methyl2-{[(2,5-dimethoxyphenyl)sulfonyl]amino}-3,4,5-trimethoxybenzoate"
BTB 05678,"2-chloro-4-{[(dimethylamino)methylidene]amino}-6-methylphenyl3,5-dichlorobenzene-1-sulfonate",,,,,,,,,,,"2-chloro-4-{[(dimethylamino)methylidene]amino}-6-methylphenyl3,5-dichlorobenzene-1-sulfonate"
BTB 05727,ethyl5-ethyl-2-{[(5-nitro-2-furyl)carbonyl]amino}thiophene-3-carboxylate,,,,,,,,,,,ethyl5-ethyl-2-{[(5-nitro-2-furyl)carbonyl]amino}thiophene-3-carboxylate
BTB 05733,5-[(5-nitro-2-pyridyl)amino]pentan-1-ol,,,,,,,,,,,5-[(5-nitro-2-pyridyl)amino]pentan-1-ol
BTB 05771,4-(4-nitrophenyl)morpholine,,,,,,,,,,,4-(4-nitrophenyl)morpholine
BTB 05809,"N-(5-ethyl-1,3,4-thiadiazol-2-yl)-N`-hydroxyiminoformamide",,,,,,,,,,,"N-(5-ethyl-1,3,4-thiadiazol-2-yl)-N`-hydroxyiminoformamide"
BTB 05841,N-(4-bromo-5-methylisoxazol-3-yl)-N`-(2-chloro-6-fluorobenzoyl)urea,,,,,,,,,,,N-(4-bromo-5-methylisoxazol-3-yl)-N`-(2-chloro-6-fluorobenzoyl)urea
BTB 05846,"methyl 2-[(2,4-dichloro-5-methylphenyl)thio]-3-(dimethylamino)acrylate",,,,,,,,,,,"methyl 2-[(2,4-dichloro-5-methylphenyl)thio]-3-(dimethylamino)acrylate"
BTB 05865,"N,N-dimethyl-N`-{5-[(3-nitro-2-pyridyl)thio]-1,3,4-thiadiazol-2-yl}iminoformamide",,,,,,,,,,,"N,N-dimethyl-N`-{5-[(3-nitro-2-pyridyl)thio]-1,3,4-thiadiazol-2-yl}iminoformamide"
BTB 05890,N1-cyclopropylmethyl-3-chloro-4-fluorobenzene-1-sulfonamide,,,,,,,,,,,N1-cyclopropylmethyl-3-chloro-4-fluorobenzene-1-sulfonamide
